utc_timestamp,days,hours,temperature,Wind speed in kmph,irradiance
2015-01-01T00:00:00Z,1,1,14.664,0,0
2015-01-01T01:00:00Z,1,2,14.052,0,0
2015-01-01T02:00:00Z,1,3,13.581,0,0
2015-01-01T03:00:00Z,1,4,13.197,4,0
2015-01-01T04:00:00Z,1,5,12.75,0,0
2015-01-01T05:00:00Z,1,6,12.397,0,0.4058
2015-01-01T06:00:00Z,1,7,12.487,12,35.9983
2015-01-01T07:00:00Z,1,8,12.927,0,92.7798
2015-01-01T08:00:00Z,1,9,13.023,0,136.5195
2015-01-01T09:00:00Z,1,10,12.973,18,170.9889
2015-01-01T10:00:00Z,1,11,12.928,0,183.9025
2015-01-01T11:00:00Z,1,12,12.493,0,173.5343
2015-01-01T12:00:00Z,1,13,11.676,14,141.0527
2015-01-01T13:00:00Z,1,14,10.674,0,82.764
2015-01-01T14:00:00Z,1,15,9.582,0,18.9117
2015-01-01T15:00:00Z,1,16,8.768,8,0
2015-01-01T16:00:00Z,1,17,8.355,0,0
2015-01-01T17:00:00Z,1,18,8.099,0,0
2015-01-01T18:00:00Z,1,19,7.945,4,0
2015-01-01T19:00:00Z,1,20,7.786,0,0
2015-01-01T20:00:00Z,1,21,7.559,0,0
2015-01-01T21:00:00Z,1,22,7.309,6,0
2015-01-01T22:00:00Z,1,23,6.974,0,0
2015-01-01T23:00:00Z,1,24,6.532,0,0
2015-01-02T00:00:00Z,2,1,6.071,0,0
2015-01-02T01:00:00Z,2,2,5.654,0,0
2015-01-02T02:00:00Z,2,3,5.334,0,0
2015-01-02T03:00:00Z,2,4,5.133,4,0
2015-01-02T04:00:00Z,2,5,5.135,0,0
2015-01-02T05:00:00Z,2,6,5.335,0,0.989
2015-01-02T06:00:00Z,2,7,6.457,8,57.1982
2015-01-02T07:00:00Z,2,8,8.425,0,152.2904
2015-01-02T08:00:00Z,2,9,10.174,0,229.4766
2015-01-02T09:00:00Z,2,10,11.368,8,264.2826
2015-01-02T10:00:00Z,2,11,11.967,0,254.2393
2015-01-02T11:00:00Z,2,12,11.965,0,200.9265
2015-01-02T12:00:00Z,2,13,11.465,8,127.0755
2015-01-02T13:00:00Z,2,14,10.387,0,55.0458
2015-01-02T14:00:00Z,2,15,9.273,0,9.1404
2015-01-02T15:00:00Z,2,16,8.758,12,0
2015-01-02T16:00:00Z,2,17,8.484,0,0
2015-01-02T17:00:00Z,2,18,8.214,0,0
2015-01-02T18:00:00Z,2,19,7.996,0,0
2015-01-02T19:00:00Z,2,20,7.886,0,0
2015-01-02T20:00:00Z,2,21,7.891,0,0
2015-01-02T21:00:00Z,2,22,8.021,0,0
2015-01-02T22:00:00Z,2,23,8.33,0,0
2015-01-02T23:00:00Z,2,24,8.784,0,0
2015-01-03T00:00:00Z,3,1,9.455,0,0
2015-01-03T01:00:00Z,3,2,9.931,0,0
2015-01-03T02:00:00Z,3,3,10.24,0,0
2015-01-03T03:00:00Z,3,4,10.744,0,0
2015-01-03T04:00:00Z,3,5,11.111,0,0
2015-01-03T05:00:00Z,3,6,11.264,0,0.1659
2015-01-03T06:00:00Z,3,7,11.363,12,16.8406
2015-01-03T07:00:00Z,3,8,11.899,0,74.2554
2015-01-03T08:00:00Z,3,9,12.393,0,125.7592
2015-01-03T09:00:00Z,3,10,12.888,18,176.3923
2015-01-03T10:00:00Z,3,11,13.18,0,195.9538
2015-01-03T11:00:00Z,3,12,12.984,0,168.2111
2015-01-03T12:00:00Z,3,13,12.42,16,135.8284
2015-01-03T13:00:00Z,3,14,11.367,0,79.4813
2015-01-03T14:00:00Z,3,15,9.721,0,15.0062
2015-01-03T15:00:00Z,3,16,8.478,4,0
2015-01-03T16:00:00Z,3,17,7.661,0,0
2015-01-03T17:00:00Z,3,18,6.909,0,0
2015-01-03T18:00:00Z,3,19,6.281,0,0
2015-01-03T19:00:00Z,3,20,5.763,0,0
2015-01-03T20:00:00Z,3,21,5.372,0,0
2015-01-03T21:00:00Z,3,22,5.168,0,0
2015-01-03T22:00:00Z,3,23,5.063,0,0
2015-01-03T23:00:00Z,3,24,4.993,0,0
2015-01-04T00:00:00Z,4,1,4.913,0,0
2015-01-04T01:00:00Z,4,2,4.732,0,0
2015-01-04T02:00:00Z,4,3,4.495,0,0
2015-01-04T03:00:00Z,4,4,4.295,4,0
2015-01-04T04:00:00Z,4,5,4.145,0,0
2015-01-04T05:00:00Z,4,6,4.004,0,0.6676
2015-01-04T06:00:00Z,4,7,4.24,8,37.7827
2015-01-04T07:00:00Z,4,8,4.865,0,107.5065
2015-01-04T08:00:00Z,4,9,5.321,0,164.2396
2015-01-04T09:00:00Z,4,10,5.551,16,195.4501
2015-01-04T10:00:00Z,4,11,5.697,0,212.1326
2015-01-04T11:00:00Z,4,12,5.704,0,194.6992
2015-01-04T12:00:00Z,4,13,5.511,12,147.7046
2015-01-04T13:00:00Z,4,14,5.047,0,81.7563
2015-01-04T14:00:00Z,4,15,4.196,0,17.2314
2015-01-04T15:00:00Z,4,16,3.479,8,0.0001
2015-01-04T16:00:00Z,4,17,3.156,0,0
2015-01-04T17:00:00Z,4,18,2.86,0,0
2015-01-04T18:00:00Z,4,19,2.553,4,0
2015-01-04T19:00:00Z,4,20,2.289,0,0
2015-01-04T20:00:00Z,4,21,2.033,0,0
2015-01-04T21:00:00Z,4,22,1.746,0,0
2015-01-04T22:00:00Z,4,23,1.532,0,0
2015-01-04T23:00:00Z,4,24,1.352,0,0
2015-01-05T00:00:00Z,5,1,1.124,0,0
2015-01-05T01:00:00Z,5,2,0.838,0,0
2015-01-05T02:00:00Z,5,3,0.567,0,0
2015-01-05T03:00:00Z,5,4,0.264,5,0
2015-01-05T04:00:00Z,5,5,-0.048,0,0
2015-01-05T05:00:00Z,5,6,-0.401,0,0.8415
2015-01-05T06:00:00Z,5,7,-0.113,10,62.0596
2015-01-05T07:00:00Z,5,8,1.75,0,192.9128
2015-01-05T08:00:00Z,5,9,3.718,0,319.0534
2015-01-05T09:00:00Z,5,10,5.083,14,397.1592
2015-01-05T10:00:00Z,5,11,6.2,0,416.4619
2015-01-05T11:00:00Z,5,12,6.96,0,373.6077
2015-01-05T12:00:00Z,5,13,7.247,12,281.5372
2015-01-05T13:00:00Z,5,14,6.874,0,157.2351
2015-01-05T14:00:00Z,5,15,5.167,0,34.74
2015-01-05T15:00:00Z,5,16,3.674,5,0.0002
2015-01-05T16:00:00Z,5,17,2.699,0,0
2015-01-05T17:00:00Z,5,18,1.861,0,0
2015-01-05T18:00:00Z,5,19,1.227,4,0
2015-01-05T19:00:00Z,5,20,0.848,0,0
2015-01-05T20:00:00Z,5,21,0.653,0,0
2015-01-05T21:00:00Z,5,22,0.695,0,0
2015-01-05T22:00:00Z,5,23,0.894,0,0
2015-01-05T23:00:00Z,5,24,1.212,0,0
2015-01-06T00:00:00Z,6,1,1.576,0,0
2015-01-06T01:00:00Z,6,2,1.962,0,0
2015-01-06T02:00:00Z,6,3,2.318,0,0
2015-01-06T03:00:00Z,6,4,2.516,4,0
2015-01-06T04:00:00Z,6,5,2.475,0,0
2015-01-06T05:00:00Z,6,6,2.347,0,1.1921
2015-01-06T06:00:00Z,6,7,2.955,4,53.7251
2015-01-06T07:00:00Z,6,8,4.63,0,157.503
2015-01-06T08:00:00Z,6,9,6.366,0,261.7458
2015-01-06T09:00:00Z,6,10,8.038,18,335.5383
2015-01-06T10:00:00Z,6,11,9.29,0,366.8365
2015-01-06T11:00:00Z,6,12,9.989,0,321.8941
2015-01-06T12:00:00Z,6,13,10.087,16,213.2213
2015-01-06T13:00:00Z,6,14,9.57,0,105.5885
2015-01-06T14:00:00Z,6,15,8.018,0,19.4106
2015-01-06T15:00:00Z,6,16,6.834,5,0
2015-01-06T16:00:00Z,6,17,6.325,0,0
2015-01-06T17:00:00Z,6,18,5.989,0,0
2015-01-06T18:00:00Z,6,19,5.805,4,0
2015-01-06T19:00:00Z,6,20,5.736,0,0
2015-01-06T20:00:00Z,6,21,5.753,0,0
2015-01-06T21:00:00Z,6,22,5.761,0,0
2015-01-06T22:00:00Z,6,23,5.746,0,0
2015-01-06T23:00:00Z,6,24,5.753,0,0
2015-01-07T00:00:00Z,7,1,5.86,0,0
2015-01-07T01:00:00Z,7,2,5.931,0,0
2015-01-07T02:00:00Z,7,3,5.94,0,0
2015-01-07T03:00:00Z,7,4,5.986,5,0
2015-01-07T04:00:00Z,7,5,6.038,0,0
2015-01-07T05:00:00Z,7,6,6.111,0,0.6659
2015-01-07T06:00:00Z,7,7,6.61,8,30.7102
2015-01-07T07:00:00Z,7,8,7.808,0,91.7212
2015-01-07T08:00:00Z,7,9,8.822,0,151.117
2015-01-07T09:00:00Z,7,10,9.51,20,182.7449
2015-01-07T10:00:00Z,7,11,9.96,0,191.6086
2015-01-07T11:00:00Z,7,12,10.182,0,174.3739
2015-01-07T12:00:00Z,7,13,10.145,16,128.3534
2015-01-07T13:00:00Z,7,14,9.822,0,71.6953
2015-01-07T14:00:00Z,7,15,9.091,0,16.8162
2015-01-07T15:00:00Z,7,16,8.18,12,0.0004
2015-01-07T16:00:00Z,7,17,7.763,0,0
2015-01-07T17:00:00Z,7,18,7.599,0,0
2015-01-07T18:00:00Z,7,19,7.444,4,0
2015-01-07T19:00:00Z,7,20,7.295,0,0
2015-01-07T20:00:00Z,7,21,7.21,0,0
2015-01-07T21:00:00Z,7,22,7.219,0,0
2015-01-07T22:00:00Z,7,23,7.228,0,0
2015-01-07T23:00:00Z,7,24,7.214,0,0
2015-01-08T00:00:00Z,8,1,7.174,0,0
2015-01-08T01:00:00Z,8,2,7.027,0,0
2015-01-08T02:00:00Z,8,3,6.783,0,0
2015-01-08T03:00:00Z,8,4,6.473,5,0
2015-01-08T04:00:00Z,8,5,6.099,0,0
2015-01-08T05:00:00Z,8,6,5.742,0,0.6056
2015-01-08T06:00:00Z,8,7,5.917,12,36.2825
2015-01-08T07:00:00Z,8,8,7.148,0,115.0136
2015-01-08T08:00:00Z,8,9,8.242,0,194.6434
2015-01-08T09:00:00Z,8,10,8.905,14,247.522
2015-01-08T10:00:00Z,8,11,9.211,0,242.995
2015-01-08T11:00:00Z,8,12,9.222,0,203.6799
2015-01-08T12:00:00Z,8,13,8.987,10,141.2398
2015-01-08T13:00:00Z,8,14,8.475,0,74.1206
2015-01-08T14:00:00Z,8,15,7.518,0,16.7644
2015-01-08T15:00:00Z,8,16,6.499,5,0.0008
2015-01-08T16:00:00Z,8,17,5.841,0,0
2015-01-08T17:00:00Z,8,18,5.336,0,0
2015-01-08T18:00:00Z,8,19,4.926,0,0
2015-01-08T19:00:00Z,8,20,4.577,0,0
2015-01-08T20:00:00Z,8,21,4.206,0,0
2015-01-08T21:00:00Z,8,22,3.853,0,0
2015-01-08T22:00:00Z,8,23,3.542,0,0
2015-01-08T23:00:00Z,8,24,3.238,0,0
2015-01-09T00:00:00Z,9,1,2.946,0,0
2015-01-09T01:00:00Z,9,2,2.613,0,0
2015-01-09T02:00:00Z,9,3,2.298,0,0
2015-01-09T03:00:00Z,9,4,2.011,0,0
2015-01-09T04:00:00Z,9,5,1.694,0,0
2015-01-09T05:00:00Z,9,6,1.363,0,0.8976
2015-01-09T06:00:00Z,9,7,1.57,12,52.3553
2015-01-09T07:00:00Z,9,8,3.302,0,160.7858
2015-01-09T08:00:00Z,9,9,5.085,0,265.8372
2015-01-09T09:00:00Z,9,10,6.522,18,334.7552
2015-01-09T10:00:00Z,9,11,7.571,0,360.5347
2015-01-09T11:00:00Z,9,12,8.188,0,332.7999
2015-01-09T12:00:00Z,9,13,8.441,12,259.9597
2015-01-09T13:00:00Z,9,14,8.186,0,150.6025
2015-01-09T14:00:00Z,9,15,6.582,0,34.3658
2015-01-09T15:00:00Z,9,16,4.836,5,0.0022
2015-01-09T16:00:00Z,9,17,4.035,0,0
2015-01-09T17:00:00Z,9,18,3.543,0,0
2015-01-09T18:00:00Z,9,19,3.055,0,0
2015-01-09T19:00:00Z,9,20,2.604,0,0
2015-01-09T20:00:00Z,9,21,2.229,0,0
2015-01-09T21:00:00Z,9,22,1.884,0,0
2015-01-09T22:00:00Z,9,23,1.487,0,0
2015-01-09T23:00:00Z,9,24,1.197,0,0
2015-01-10T00:00:00Z,10,1,0.995,0,0
2015-01-10T01:00:00Z,10,2,0.745,0,0
2015-01-10T02:00:00Z,10,3,0.507,0,0
2015-01-10T03:00:00Z,10,4,0.332,4,0
2015-01-10T04:00:00Z,10,5,0.295,0,0
2015-01-10T05:00:00Z,10,6,0.242,0,1.4627
2015-01-10T06:00:00Z,10,7,0.742,8,64.4969
2015-01-10T07:00:00Z,10,8,2.882,0,186.078
2015-01-10T08:00:00Z,10,9,5.449,0,303.0625
2015-01-10T09:00:00Z,10,10,7.131,18,382.4076
2015-01-10T10:00:00Z,10,11,8.38,0,398.7572
2015-01-10T11:00:00Z,10,12,8.984,0,362.0231
2015-01-10T12:00:00Z,10,13,9.131,12,277.6207
2015-01-10T13:00:00Z,10,14,8.678,0,150.2529
2015-01-10T14:00:00Z,10,15,7.069,0,30.7018
2015-01-10T15:00:00Z,10,16,5.667,8,0.0022
2015-01-10T16:00:00Z,10,17,5.015,0,0
2015-01-10T17:00:00Z,10,18,4.602,0,0
2015-01-10T18:00:00Z,10,19,4.306,4,0
2015-01-10T19:00:00Z,10,20,4.162,0,0
2015-01-10T20:00:00Z,10,21,4.041,0,0
2015-01-10T21:00:00Z,10,22,3.969,0,0
2015-01-10T22:00:00Z,10,23,3.863,0,0
2015-01-10T23:00:00Z,10,24,3.543,0,0
2015-01-11T00:00:00Z,11,1,3.122,0,0
2015-01-11T01:00:00Z,11,2,2.627,0,0
2015-01-11T02:00:00Z,11,3,2.208,0,0
2015-01-11T03:00:00Z,11,4,1.932,5,0
2015-01-11T04:00:00Z,11,5,1.704,0,0
2015-01-11T05:00:00Z,11,6,1.526,0,1.4823
2015-01-11T06:00:00Z,11,7,1.809,12,58.9796
2015-01-11T07:00:00Z,11,8,3.384,0,154.7306
2015-01-11T08:00:00Z,11,9,5.165,0,244.3991
2015-01-11T09:00:00Z,11,10,6.229,12,306.6406
2015-01-11T10:00:00Z,11,11,6.931,0,333.4504
2015-01-11T11:00:00Z,11,12,7.296,0,312.52
2015-01-11T12:00:00Z,11,13,7.314,12,245.1414
2015-01-11T13:00:00Z,11,14,6.867,0,137.7577
2015-01-11T14:00:00Z,11,15,5.507,0,30.2755
2015-01-11T15:00:00Z,11,16,3.65,0,0.0045
2015-01-11T16:00:00Z,11,17,2.559,0,0
2015-01-11T17:00:00Z,11,18,1.974,0,0
2015-01-11T18:00:00Z,11,19,1.587,5,0
2015-01-11T19:00:00Z,11,20,1.269,0,0
2015-01-11T20:00:00Z,11,21,1.011,0,0
2015-01-11T21:00:00Z,11,22,0.897,0,0
2015-01-11T22:00:00Z,11,23,0.82,0,0
2015-01-11T23:00:00Z,11,24,0.672,0,0
2015-01-12T00:00:00Z,12,1,0.49,8,0
2015-01-12T01:00:00Z,12,2,0.244,0,0
2015-01-12T02:00:00Z,12,3,-0.079,0,0
2015-01-12T03:00:00Z,12,4,-0.447,8,0
2015-01-12T04:00:00Z,12,5,-0.75,0,0
2015-01-12T05:00:00Z,12,6,-0.956,0,1.6856
2015-01-12T06:00:00Z,12,7,-0.515,4,63.7543
2015-01-12T07:00:00Z,12,8,1.364,0,180.001
2015-01-12T08:00:00Z,12,9,3.153,0,290.5064
2015-01-12T09:00:00Z,12,10,4.454,14,359.973
2015-01-12T10:00:00Z,12,11,5.287,0,374.3719
2015-01-12T11:00:00Z,12,12,5.662,0,335.821
2015-01-12T12:00:00Z,12,13,5.633,12,248.5066
2015-01-12T13:00:00Z,12,14,5.184,0,137.3015
2015-01-12T14:00:00Z,12,15,4.014,0,32.0692
2015-01-12T15:00:00Z,12,16,2.408,5,0.0092
2015-01-12T16:00:00Z,12,17,1.39,0,0
2015-01-12T17:00:00Z,12,18,0.595,0,0
2015-01-12T18:00:00Z,12,19,-0.116,0,0
2015-01-12T19:00:00Z,12,20,-0.648,0,0
2015-01-12T20:00:00Z,12,21,-1.013,0,0
2015-01-12T21:00:00Z,12,22,-1.346,4,0
2015-01-12T22:00:00Z,12,23,-1.662,0,0
2015-01-12T23:00:00Z,12,24,-2.007,0,0
2015-01-13T00:00:00Z,13,1,-2.294,0,0
2015-01-13T01:00:00Z,13,2,-2.629,0,0
2015-01-13T02:00:00Z,13,3,-3.076,0,0
2015-01-13T03:00:00Z,13,4,-3.559,0,0
2015-01-13T04:00:00Z,13,5,-4.047,5,0
2015-01-13T05:00:00Z,13,6,-4.515,0,2.3343
2015-01-13T06:00:00Z,13,7,-4.25,0,82.8442
2015-01-13T07:00:00Z,13,8,-2.276,12,221.6746
2015-01-13T08:00:00Z,13,9,0.078,0,347.3381
2015-01-13T09:00:00Z,13,10,1.386,0,427.5364
2015-01-13T10:00:00Z,13,11,2.246,12,448.409
2015-01-13T11:00:00Z,13,12,2.69,0,406.8114
2015-01-13T12:00:00Z,13,13,2.719,0,313.6865
2015-01-13T13:00:00Z,13,14,2.204,12,180.6034
2015-01-13T14:00:00Z,13,15,0.403,0,44.5851
2015-01-13T15:00:00Z,13,16,-2.003,0,0.0166
2015-01-13T16:00:00Z,13,17,-3.389,5,0
2015-01-13T17:00:00Z,13,18,-4.262,0,0
2015-01-13T18:00:00Z,13,19,-4.89,0,0
2015-01-13T19:00:00Z,13,20,-5.324,0,0
2015-01-13T20:00:00Z,13,21,-5.559,0,0
2015-01-13T21:00:00Z,13,22,-5.71,0,0
2015-01-13T22:00:00Z,13,23,-5.813,0,0
2015-01-13T23:00:00Z,13,24,-5.883,0,0
2015-01-14T00:00:00Z,14,1,-5.952,0,0
2015-01-14T01:00:00Z,14,2,-6.007,2,0
2015-01-14T02:00:00Z,14,3,-6.207,0,0
2015-01-14T03:00:00Z,14,4,-6.399,0,0
2015-01-14T04:00:00Z,14,5,-6.509,8,0
2015-01-14T05:00:00Z,14,6,-6.576,0,2.6662
2015-01-14T06:00:00Z,14,7,-5.897,0,87.7448
2015-01-14T07:00:00Z,14,8,-3.673,0,229.2975
2015-01-14T08:00:00Z,14,9,-1.032,0,350.8443
2015-01-14T09:00:00Z,14,10,1.16,0,431.969
2015-01-14T10:00:00Z,14,11,2.934,18,462.4491
2015-01-14T11:00:00Z,14,12,4.068,0,428.5537
2015-01-14T12:00:00Z,14,13,4.672,0,336.7714
2015-01-14T13:00:00Z,14,14,4.602,14,200.2771
2015-01-14T14:00:00Z,14,15,3.176,0,51.3994
2015-01-14T15:00:00Z,14,16,1.081,0,0.0259
2015-01-14T16:00:00Z,14,17,-0.6,8,0
2015-01-14T17:00:00Z,14,18,-1.817,0,0
2015-01-14T18:00:00Z,14,19,-2.675,0,0
2015-01-14T19:00:00Z,14,20,-3.263,5,0
2015-01-14T20:00:00Z,14,21,-3.586,0,0
2015-01-14T21:00:00Z,14,22,-3.667,0,0
2015-01-14T22:00:00Z,14,23,-3.717,0,0
2015-01-14T23:00:00Z,14,24,-3.801,0,0
2015-01-15T00:00:00Z,15,1,-3.967,0,0
2015-01-15T01:00:00Z,15,2,-4.176,0,0
2015-01-15T02:00:00Z,15,3,-4.323,0,0
2015-01-15T03:00:00Z,15,4,-4.414,0,0
2015-01-15T04:00:00Z,15,5,-4.596,5,0
2015-01-15T05:00:00Z,15,6,-4.491,0,3.0369
2015-01-15T06:00:00Z,15,7,-3.093,0,82.0689
2015-01-15T07:00:00Z,15,8,-0.243,5,201.1432
2015-01-15T08:00:00Z,15,9,2.368,0,315.1124
2015-01-15T09:00:00Z,15,10,4.442,0,385.5554
2015-01-15T10:00:00Z,15,11,6.287,12,414.2266
2015-01-15T11:00:00Z,15,12,7.504,0,385.9297
2015-01-15T12:00:00Z,15,13,8.019,0,295.7162
2015-01-15T13:00:00Z,15,14,7.867,12,168.4046
2015-01-15T14:00:00Z,15,15,6.323,0,41.1992
2015-01-15T15:00:00Z,15,16,4.337,0,0.0328
2015-01-15T16:00:00Z,15,17,3.307,12,0
2015-01-15T17:00:00Z,15,18,2.655,0,0
2015-01-15T18:00:00Z,15,19,2.224,0,0
2015-01-15T19:00:00Z,15,20,2.069,4,0
2015-01-15T20:00:00Z,15,21,2.255,0,0
2015-01-15T21:00:00Z,15,22,2.764,0,0
2015-01-15T22:00:00Z,15,23,3.279,4,0
2015-01-15T23:00:00Z,15,24,3.669,0,0
2015-01-16T00:00:00Z,16,1,3.928,0,0
2015-01-16T01:00:00Z,16,2,4.215,0,0
2015-01-16T02:00:00Z,16,3,4.612,0,0
2015-01-16T03:00:00Z,16,4,5.025,4,0
2015-01-16T04:00:00Z,16,5,5.292,0,0
2015-01-16T05:00:00Z,16,6,5.461,0,1.2978
2015-01-16T06:00:00Z,16,7,5.904,5,36.6865
2015-01-16T07:00:00Z,16,8,7.02,0,116.2168
2015-01-16T08:00:00Z,16,9,8.23,0,217.0149
2015-01-16T09:00:00Z,16,10,9.369,12,299.445
2015-01-16T10:00:00Z,16,11,10.244,0,329.4515
2015-01-16T11:00:00Z,16,12,10.747,0,297.9582
2015-01-16T12:00:00Z,16,13,10.954,12,215.04
2015-01-16T13:00:00Z,16,14,10.708,0,114.6143
2015-01-16T14:00:00Z,16,15,9.667,0,26.251
2015-01-16T15:00:00Z,16,16,8.409,6,0.0185
2015-01-16T16:00:00Z,16,17,7.976,0,0
2015-01-16T17:00:00Z,16,18,7.847,0,0
2015-01-16T18:00:00Z,16,19,7.853,4,0
2015-01-16T19:00:00Z,16,20,7.853,0,0
2015-01-16T20:00:00Z,16,21,7.847,0,0
2015-01-16T21:00:00Z,16,22,7.536,0,0
2015-01-16T22:00:00Z,16,23,7.157,0,0
2015-01-16T23:00:00Z,16,24,6.906,0,0
2015-01-17T00:00:00Z,17,1,6.611,0,0
2015-01-17T01:00:00Z,17,2,6.319,0,0
2015-01-17T02:00:00Z,17,3,6.026,0,0
2015-01-17T03:00:00Z,17,4,5.709,8,0
2015-01-17T04:00:00Z,17,5,5.31,0,0
2015-01-17T05:00:00Z,17,6,4.874,0,1.152
2015-01-17T06:00:00Z,17,7,4.791,5,36.1084
2015-01-17T07:00:00Z,17,8,5.358,0,96.4352
2015-01-17T08:00:00Z,17,9,5.899,0,149.9045
2015-01-17T09:00:00Z,17,10,6.349,14,183.7723
2015-01-17T10:00:00Z,17,11,6.712,0,193.0454
2015-01-17T11:00:00Z,17,12,6.872,0,178.8334
2015-01-17T12:00:00Z,17,13,6.832,12,143.6569
2015-01-17T13:00:00Z,17,14,6.538,0,85.3906
2015-01-17T14:00:00Z,17,15,5.815,0,24.3284
2015-01-17T15:00:00Z,17,16,4.661,12,0.0564
2015-01-17T16:00:00Z,17,17,3.773,0,0
2015-01-17T17:00:00Z,17,18,3.088,0,0
2015-01-17T18:00:00Z,17,19,2.52,0,0
2015-01-17T19:00:00Z,17,20,2.068,0,0
2015-01-17T20:00:00Z,17,21,1.579,0,0
2015-01-17T21:00:00Z,17,22,1.072,0,0
2015-01-17T22:00:00Z,17,23,0.626,0,0
2015-01-17T23:00:00Z,17,24,0.188,0,0
2015-01-18T00:00:00Z,18,1,-0.334,0,0
2015-01-18T01:00:00Z,18,2,-0.835,0,0
2015-01-18T02:00:00Z,18,3,-1.235,0,0
2015-01-18T03:00:00Z,18,4,-1.605,0,0
2015-01-18T04:00:00Z,18,5,-1.933,0,0
2015-01-18T05:00:00Z,18,6,-2.217,0,3.1961
2015-01-18T06:00:00Z,18,7,-1.719,12,79.6489
2015-01-18T07:00:00Z,18,8,0.65,0,208.3034
2015-01-18T08:00:00Z,18,9,3.197,0,325.6152
2015-01-18T09:00:00Z,18,10,4.95,18,404.6878
2015-01-18T10:00:00Z,18,11,6.129,0,421.3904
2015-01-18T11:00:00Z,18,12,6.744,0,377.6513
2015-01-18T12:00:00Z,18,13,6.957,12,287.9564
2015-01-18T13:00:00Z,18,14,6.681,0,164.913
2015-01-18T14:00:00Z,18,15,5.136,0,42.4312
2015-01-18T15:00:00Z,18,16,2.763,5,0.0744
2015-01-18T16:00:00Z,18,17,1.33,0,0
2015-01-18T17:00:00Z,18,18,0.622,0,0
2015-01-18T18:00:00Z,18,19,0.311,0,0
2015-01-18T19:00:00Z,18,20,0.164,0,0
2015-01-18T20:00:00Z,18,21,0.122,0,0
2015-01-18T21:00:00Z,18,22,0.147,0,0
2015-01-18T22:00:00Z,18,23,0.158,0,0
2015-01-18T23:00:00Z,18,24,0.177,0,0
2015-01-19T00:00:00Z,19,1,0.205,4,0
2015-01-19T01:00:00Z,19,2,0.266,0,0
2015-01-19T02:00:00Z,19,3,0.325,0,0
2015-01-19T03:00:00Z,19,4,0.524,4,0
2015-01-19T04:00:00Z,19,5,0.674,0,0
2015-01-19T05:00:00Z,19,6,0.651,0,3.218
2015-01-19T06:00:00Z,19,7,1.222,8,70.6204
2015-01-19T07:00:00Z,19,8,3.219,0,189.1245
2015-01-19T08:00:00Z,19,9,5.558,0,309.0627
2015-01-19T09:00:00Z,19,10,7.159,16,393.2233
2015-01-19T10:00:00Z,19,11,8.257,0,401.0901
2015-01-19T11:00:00Z,19,12,8.79,0,348.6848
2015-01-19T12:00:00Z,19,13,8.941,14,252.1488
2015-01-19T13:00:00Z,19,14,8.659,0,139.17
2015-01-19T14:00:00Z,19,15,7.456,0,35.2489
2015-01-19T15:00:00Z,19,16,5.798,8,0.0731
2015-01-19T16:00:00Z,19,17,4.913,0,0
2015-01-19T17:00:00Z,19,18,4.45,0,0
2015-01-19T18:00:00Z,19,19,4.167,4,0
2015-01-19T19:00:00Z,19,20,3.948,0,0
2015-01-19T20:00:00Z,19,21,3.906,0,0
2015-01-19T21:00:00Z,19,22,4.075,0,0
2015-01-19T22:00:00Z,19,23,4.318,0,0
2015-01-19T23:00:00Z,19,24,4.535,0,0
2015-01-20T00:00:00Z,20,1,4.666,0,0
2015-01-20T01:00:00Z,20,2,4.742,0,0
2015-01-20T02:00:00Z,20,3,4.805,0,0
2015-01-20T03:00:00Z,20,4,4.86,10,0
2015-01-20T04:00:00Z,20,5,4.827,0,0
2015-01-20T05:00:00Z,20,6,4.802,0,2.6787
2015-01-20T06:00:00Z,20,7,5.338,10,56.9599
2015-01-20T07:00:00Z,20,8,7.006,0,150.9433
2015-01-20T08:00:00Z,20,9,8.581,0,242.6392
2015-01-20T09:00:00Z,20,10,9.632,18,305.2601
2015-01-20T10:00:00Z,20,11,10.279,0,327.6567
2015-01-20T11:00:00Z,20,12,10.63,0,302.4369
2015-01-20T12:00:00Z,20,13,10.775,14,237.9671
2015-01-20T13:00:00Z,20,14,10.646,0,142.7951
2015-01-20T14:00:00Z,20,15,9.664,0,40.6507
2015-01-20T15:00:00Z,20,16,8.037,10,0.1446
2015-01-20T16:00:00Z,20,17,7.109,0,0
2015-01-20T17:00:00Z,20,18,6.684,0,0
2015-01-20T18:00:00Z,20,19,6.521,0,0
2015-01-20T19:00:00Z,20,20,6.442,0,0
2015-01-20T20:00:00Z,20,21,6.312,0,0
2015-01-20T21:00:00Z,20,22,6.167,0,0
2015-01-20T22:00:00Z,20,23,5.962,0,0
2015-01-20T23:00:00Z,20,24,5.724,0,0
2015-01-21T00:00:00Z,21,1,5.517,4,0
2015-01-21T01:00:00Z,21,2,5.339,0,0
2015-01-21T02:00:00Z,21,3,5.188,0,0
2015-01-21T03:00:00Z,21,4,5.06,4,0
2015-01-21T04:00:00Z,21,5,5.019,0,0
2015-01-21T05:00:00Z,21,6,5.154,0,3.4502
2015-01-21T06:00:00Z,21,7,6.101,4,58.8631
2015-01-21T07:00:00Z,21,8,7.876,0,142.659
2015-01-21T08:00:00Z,21,9,9.152,0,215.501
2015-01-21T09:00:00Z,21,10,9.874,14,257.8645
2015-01-21T10:00:00Z,21,11,10.225,0,260.4221
